Site Building Name,Site Street No,Site Street 1,Site Street 2,Site Town,Site Postcode,MPAN Topline,Meter Number,Usage,Proposed Start Date,Energization Status,Annualised AQ,Status
,,,,,,,1580000970474.0,,,,,Unfound
,,,,,,,1200032798129.0,,,,,Unfound
,,,,,,,1413481003005.0,,,,,Unfound
,,,,,,,2000019369484.0,,,,,Unfound
,,,,,,,1413287022002.0,,,,,Unfound
,,,,,,,1300009523617.0,,,,,Unfound
,,,,,,,1412273100002.0,,,,,Unfound
,,,,,,,2000026718188.0,,,,,Unfound
,,,,,,,2199991046802.0,,,,,Unfound
,,,,,,,2300000800250.0,,,,,Unfound
,,,,,,,1300003891337.0,,,,,Unfound
,,,,,,,1100015505000.0,,,,,Unfound
,,,,,,,2200023929630.0,,,,,Unfound
,,,,,,,1410900122007.0,,,,,Unfound
,,,,,,,1200029179961.0,,,,,Unfound
,,,,,,,1100013702668.0,,,,,Unfound
,,,,,,,1800030680992.0,,,,,Unfound
,,,,,,,1300008792542.0,,,,,Unfound
,,,,,,,1800031240044.0,,,,,Unfound
,,,,,,,1012866681625.0,,,,,Unfound
,,,,,,,2200023096693.0,,,,,Unfound
,,,,,,,1012881148398.0,,,,,Unfound
,,,,,,,2000013084371.0,,,,,Unfound
,,,,,,,2197335303.0,2197335303.0,,,2197335303.0,Unfound
,,,,,,,70193002.0,70193002.0,,,70193002.0,Unfound
,,,,,,,5012103202.0,5012103202.0,,,5012103202.0,Unfound
,,,,,,,2186701201.0,2186701201.0,,,2186701201.0,Unfound
,,,,,,,1420073000008.0,,,,,Unfound
,,,,,,,1100050472797.0,,,,,Unfound
,,,,,,,62229910.0,62229910.0,,,62229910.0,Unfound
,,,,,,,1010716608.0,1010716608.0,,,1010716608.0,Unfound
,,,,,,,1610010389767.0,,,,,Unfound
,,,,,,,1200029179980.0,,,,,Unfound
,,,,,,,574869202.0,574869202.0,,,574869202.0,Unfound
,,,,,,,2325145711512.0,,,,,Unfound
,,,,,,,19320407.0,19320407.0,,,19320407.0,Unfound
,,,,,,,1726433656655.0,,,,,Unfound
,,,,,,,87626307.0,87626307.0,,,87626307.0,Unfound
,,,,,,,1100000606693.0,,,,,Unfound
,,,,,,,76182903.0,76182903.0,,,76182903.0,Unfound
